subsample,reg_lambda,reg_alpha,min_child_weight,max_depth,gamma,eta,colsample_bytree,train_rmsle,valid_rmsle,test_rmsle,train_r2score,valid_r2score,test_r2score
0.9,5.0,0.01,10,3,2.0,0.5,0.9,0.2532643049444526,0.25421939976397095,0.2534433831328512,0.8024017028143942,0.8007418969218917,0.8019241829018846
0.8,1.0,5.0,20,13,0.5,0.1,0.1,0.23741753024157472,0.2418600219248028,0.24094702830250342,0.8263555951259092,0.8196455803148499,0.8209754089137491
0.7,0.0,100.0,10,5,5.0,0.5,0.9,0.2620387914846023,0.2627963940630867,0.2620891045369059,0.7884727106970273,0.7870697239188239,0.7881797502564797
0.7,0.1,1.0,10,11,0.5,0.5,0.5,0.229397625172009,0.24039302580049082,0.24037587832267557,0.8378887839704326,0.8218268158336514,0.8218231363482429
0.7,10.0,0.0,100,5,0.1,0.3,0.9,0.210970272665293,0.22996597536254976,0.22912764441359365,0.8628872767157719,0.8369481303762905,0.8381083228253787
0.9,100.0,1.0,10,9,0.25,0.01,0.7,0.2259363087370872,0.23307859516195367,0.23206845157491804,0.8427439775515035,0.8325044021971699,0.833925959945635
0.8,0.01,0.01,100,11,1.0,0.01,0.7,0.23093154064049204,0.2368387822884805,0.23605053281539795,0.835713554154705,0.8270564965514057,0.8281777064523135
0.8,5.0,1.0,10,5,0.1,0.05,0.3,0.227766235244851,0.23372977980725215,0.23284025279556875,0.8401863335726061,0.8315671825069848,0.8328194822081239
0.8,0.01,1.0,100,9,1.0,0.1,0.1,0.24505817692957405,0.24781833201510564,0.24704439060153072,0.8149991920774459,0.8106499288212029,0.8118000359197144
0.9,0.01,10.0,10,13,0.25,0.5,0.3,0.230614980603118,0.24269805408956938,0.24191067937891403,0.8361636518600679,0.8183935779834576,0.8195405522438584
0.7,10.0,5.0,1,7,5.0,0.05,0.9,0.25167051046687416,0.2529851601853789,0.25213532262111144,0.8048808531463235,0.8026720032377075,0.8039635065282712
0.9,1.0,1.0,2,7,0.25,0.3,0.5,0.22924236830965114,0.2369834295464097,0.23606293535116896,0.8381081442323899,0.8268451845154071,0.8281596502496795
0.8,5.0,0.0,2,13,5.0,0.1,0.5,0.24649230437690825,0.24884637226535367,0.24845410888243907,0.8128275357294408,0.8090756848818067,0.8096460432698829
0.8,100.0,5.0,5,9,0.25,0.5,0.3,0.23080033424550891,0.24035920096279706,0.23951154428246377,0.8359001835667077,0.8218769525214324,0.8231021951970761
0.8,100.0,0.0,5,13,0.5,0.5,0.9,0.22736855355345548,0.23857853307035176,0.2378606345087376,0.8407439182853644,0.8245063763641274,0.8255324397878531
0.9,1.0,0.0,20,13,0.1,0.3,0.9,0.1793830612946838,0.23481707980571265,0.23378009893994217,0.9008716012548788,0.8299964543376049,0.8314671294766173
0.7,5.0,0.0,1,7,0.25,0.1,0.3,0.22544012760179893,0.23373467031182715,0.23284870340389646,0.8434339223744847,0.8315601339393364,0.8328073468260643
0.7,5.0,100.0,20,9,1.0,0.05,0.1,0.25559377201123956,0.2567680844913174,0.25618520743329065,0.7987500584425389,0.7967265322552082,0.7976153173096464
0.7,0.0,1.0,5,3,2.0,0.01,0.1,0.2692507078666465,0.2696558039390271,0.26931339187076603,0.7766690384080991,0.7758090082651662,0.7763414829239177
0.9,0.1,0.01,5,5,5.0,0.01,0.5,0.25694539842382647,0.2578366776190619,0.25730798209382194,0.7966159378328993,0.7950310830179695,0.7958374602839944
0.9,1.0,1.0,50,5,2.0,0.1,0.7,0.24951914805465777,0.25093409946236894,0.24994630651446098,0.8082024804837589,0.8058586805545841,0.8073526724423787
0.9,0.0,5.0,100,13,1.0,0.1,0.1,0.2430761918682413,0.24622172549721394,0.24539382763877166,0.81797959507769,0.8130819014069917,0.8143064532726433
0.8,5.0,100.0,5,5,1.0,0.01,0.7,0.25155618030442095,0.2526769206065944,0.25198406082094843,0.8050580923200297,0.8031525629994063,0.8041986496084437
0.9,10.0,5.0,2,5,0.5,0.1,0.3,0.24319342971768274,0.2453126072548129,0.24446226890299635,0.8178039725551862,0.8144596590975383,0.8157136288922469
0.8,1.0,5.0,2,5,5.0,0.3,0.9,0.25639726106339683,0.25741959647509,0.2564680727167581,0.7974827639515334,0.7956936693278309,0.7971681470299772
0.9,0.01,0.1,1,5,0.1,0.3,0.9,0.21792197175766448,0.23132948074914714,0.23040980720868123,0.8537023776820298,0.8350088765889374,0.836291411952186
0.7,10.0,0.1,1,9,0.5,0.1,0.9,0.22698345140344098,0.23403076503886677,0.2331832495329688,0.8412829367225132,0.8311331048952493,0.8323265725246368
0.9,10.0,1.0,100,11,5.0,0.1,0.9,0.24428512815274467,0.24696488197601285,0.246186150515957,0.8161645404570785,0.8119518709297672,0.8131053898989128
0.7,0.01,10.0,2,5,5.0,0.01,0.1,0.26431353114153155,0.264917197318407,0.2645407172070764,0.7847842643451967,0.7836191028109876,0.7841984324398688
0.7,10.0,0.1,100,9,2.0,0.01,0.3,0.24401765464418845,0.24629276944443151,0.24566699585880325,0.8165668915656349,0.8129740204691974,0.8138928013927922
0.7,0.1,0.01,1,13,0.1,0.1,0.3,0.1650599375323336,0.231795627363001,0.23136360321286062,0.9160697375404162,0.8343432671467892,0.8349332424866166
0.8,0.0,5.0,10,5,5.0,0.5,0.3,0.2616118344128033,0.2625330377044681,0.2622033371622233,0.7891614598323372,0.7874962780527449,0.7879950645451022
0.7,10.0,100.0,1,7,0.1,0.3,0.9,0.23437604421382557,0.23764285077638372,0.23668680698426417,0.8307761122354798,0.8258802156072448,0.827250164116882
0.8,0.01,10.0,2,9,1.0,0.1,0.3,0.2406404649166749,0.2434567571584629,0.2430558387028253,0.8216091625369097,0.81725635653393,0.8178279866630555
0.9,0.01,5.0,50,13,2.0,0.1,0.9,0.23628098544676374,0.24074557821090364,0.23993604943216826,0.8280141269513523,0.8213038268923849,0.8224745797152191
0.7,1.0,1.0,5,5,5.0,0.01,0.1,0.2637294032822777,0.26436682808267115,0.2639859521001146,0.7857344585647505,0.7845172376642202,0.7851025930557307
0.9,10.0,0.1,50,3,5.0,0.5,0.3,0.2650901301542896,0.2657286538830379,0.26513708972805405,0.7835177240747743,0.7822914984671838,0.7832243427587041
0.8,10.0,0.01,10,7,1.0,0.05,0.3,0.24129738035508155,0.24385657078497677,0.24313823808620846,0.8206338681415829,0.8166556470414663,0.8177044479231803
0.9,5.0,0.0,1,7,2.0,0.5,0.1,0.2543665622181842,0.2567709955153439,0.2561425348066009,0.8006779847863974,0.7967219231364072,0.7976827339011665
0.9,100.0,10.0,5,7,0.5,0.01,0.7,0.23781126797925237,0.2406374403421087,0.23975351265697548,0.8257791671897488,0.8214643239909152,0.8227445899235495
0.7,1.0,0.01,10,11,1.0,0.5,0.9,0.2367175859504009,0.24404509824381487,0.24279767668318764,0.827377948009018,0.8163720474955956,0.8182147695414982
0.8,0.01,0.1,50,9,0.1,0.1,0.5,0.19717015537549074,0.22609453721534678,0.22548203466105535,0.8802384010382652,0.8423918206781507,0.8432189993920807
0.7,5.0,100.0,5,3,0.25,0.5,0.1,0.25458886628258487,0.255502480486141,0.25477974414229543,0.8003294369571639,0.7987254542937801,0.7998298401318036
0.7,10.0,10.0,10,13,0.5,0.3,0.7,0.23088272010729433,0.23740456644836783,0.23649116618135627,0.8357830094059095,0.8262292201295961,0.827535629530703
0.7,0.01,0.01,100,9,5.0,0.05,0.1,0.25986924895616537,0.26096751779541755,0.26045754025629164,0.7919608786179648,0.7900230983421759,0.7908087999442015
0.9,0.0,5.0,10,5,2.0,0.5,0.9,0.24896017418644584,0.25060132451813305,0.2500149496174259,0.8090608492005755,0.8063732581178245,0.8072468439036309
0.9,0.0,10.0,2,13,0.5,0.01,0.3,0.23046502289818924,0.23603150844160484,0.23533941069872383,0.8363766522022752,0.8282334560704929,0.8292114053206133
0.8,1.0,0.01,100,11,5.0,0.1,0.9,0.24530418928440167,0.24790090392794206,0.24700804476064894,0.8146275633497675,0.8105237266778833,0.811855408824568
0.7,100.0,5.0,2,3,0.25,0.3,0.3,0.23935587922400708,0.24167011486420903,0.2407717587728974,0.8235086491565939,0.8199286955710166,0.8212357660865933
0.7,10.0,0.0,2,7,1.0,0.01,0.5,0.24040441346733554,0.2429693718090684,0.24217285982686504,0.8219589687305785,0.8179873070540626,0.8191491798776334
0.8,1.0,100.0,10,9,0.5,0.01,0.9,0.24078152070966205,0.24310410618153072,0.24223467024576306,0.8213999671637038,0.8177853872377396,0.8190568500309909
0.8,0.1,0.0,5,11,1.0,0.1,0.3,0.23408524549530554,0.24028751417356953,0.2395947991464467,0.8311957759559169,0.8219831865672409,0.8229791935071221
0.9,0.1,5.0,100,7,2.0,0.05,0.1,0.252953954122903,0.254514148504259,0.2537763597024894,0.8028856811633426,0.8002795787658821,0.8014033728399627
0.7,0.01,100.0,10,7,0.5,0.3,0.1,0.253097846912779,0.25437425857445173,0.25379966975267465,0.802661360522881,0.8004990651698969,0.801366887881648
0.7,100.0,10.0,100,5,0.5,0.01,0.1,0.2580243432269364,0.2590038640226657,0.25851954473726535,0.7949042830908369,0.7931711581274671,0.7939102907113472
0.7,100.0,0.1,100,9,0.25,0.1,0.1,0.23286929285659472,0.23892645649199093,0.2380820711044359,0.8329449236770317,0.8239941520456089,0.8252074470825914
0.7,100.0,5.0,1,13,2.0,0.5,0.3,0.2513931377898655,0.2548246104382524,0.2540620377033496,0.805310708007466,0.7997920348985853,0.8009559976720921
0.8,1.0,10.0,10,11,2.0,0.1,0.7,0.23995472900802364,0.24288711080923173,0.24220895795796943,0.8226244091369618,0.8181105325569391,0.8190952608449424
0.7,1.0,1.0,50,11,1.0,0.1,0.3,0.2356719915858814,0.24046654158723768,0.2400171520794888,0.8288995419467856,0.8217178231153088,0.8223545459400625
0.8,0.01,10.0,5,13,5.0,0.3,0.1,0.26074480688178703,0.2621611326144642,0.26154491171024197,0.7905566558793566,0.7880979184298845,0.7890584696387147
0.7,0.0,5.0,10,9,0.25,0.05,0.3,0.22637771629362746,0.2331150947193221,0.23231574027186147,0.8421289210037135,0.8324519392598698,0.833571839309831
0.7,1.0,10.0,20,3,2.0,0.05,0.5,0.258366555760991,0.25906011853391814,0.25843006022121695,0.7943598936158786,0.793081303723186,0.7940529386969617
0.7,0.0,0.01,5,11,0.1,0.5,0.3,0.2010473206608084,0.25518461744535875,0.2544543285817686,0.875482094250821,0.7992259421372396,0.8003408453231096
0.8,1.0,0.0,10,11,0.25,0.3,0.5,0.210206162213457,0.23525767510915982,0.23451063291485566,0.8638786915953148,0.8293578889048291,0.8304121949103995
0.9,10.0,5.0,100,9,0.5,0.01,0.5,0.23246056744943133,0.23699037180997296,0.23616550607351114,0.8335308294615247,0.8268350394687616,0.8280102865384369
0.7,0.1,0.01,2,3,2.0,0.1,0.7,0.25720649956113295,0.25802190690781596,0.25718859745854167,0.7962023807767049,0.7947364788174108,0.7960268692226722
0.8,0.0,10.0,50,7,0.1,0.05,0.7,0.2186439785797147,0.22784453860879283,0.22689310482873973,0.8527313616739768,0.8399425624414245,0.8412505834122165
0.9,1.0,0.1,100,13,0.25,0.3,0.9,0.211032996358261,0.23346210399191486,0.23256374564548965,0.8628057344708266,0.8319527523310507,0.8332163135978148
0.9,10.0,10.0,5,13,0.5,0.01,0.5,0.228136514933522,0.23450153748859603,0.23376595364570849,0.8396662928772485,0.8304530418258379,0.8314875236413033
0.9,100.0,0.01,50,5,0.5,0.01,0.1,0.25718087907711684,0.2583407249228564,0.25779711726678617,0.7962429795454123,0.7942289084344512,0.7950605081132659
0.8,5.0,10.0,20,5,0.25,0.05,0.7,0.23440607665509322,0.23760235261688825,0.23647764083374692,0.830732741488278,0.8259395561674978,0.827555356050679
0.9,0.1,100.0,100,13,0.5,0.05,0.3,0.24211050254205801,0.24437991715702476,0.2438348415946576,0.8194229779315455,0.8158678432539784,0.8166583793548152
0.8,0.01,0.1,50,13,0.5,0.05,0.1,0.2345554331555216,0.24086568554697813,0.2402306748357454,0.83051696875808,0.8211254803131802,0.8220383333794343
0.8,0.1,1.0,100,11,1.0,0.01,0.5,0.23251529862237363,0.23772173993266366,0.2369218313301159,0.8334524322896661,0.825764593001292,0.8269069208637897
0.9,10.0,10.0,10,3,0.25,0.01,0.5,0.2591857559193061,0.259890096811757,0.2592508931179283,0.7930537843553942,0.791753325246309,0.7927425912050476
0.7,10.0,1.0,100,5,0.1,0.1,0.1,0.2335584652829573,0.23887325728253628,0.23794936646601902,0.8319546676147344,0.8240725220150703,0.8254022481263923
0.7,1.0,0.1,2,3,2.0,0.3,0.9,0.2548135258042605,0.2556649276485136,0.2547500076015318,0.7999768866979824,0.798469434290592,0.7998765630043316
0.7,100.0,0.01,50,9,1.0,0.3,0.1,0.246145688873151,0.24899245998698116,0.24785091307841364,0.8133535664587446,0.8088514510704521,0.8105692023022497
0.7,5.0,0.0,2,9,1.0,0.01,0.3,0.23779336489321598,0.24135395139325228,0.24061463232638208,0.8258053978488658,0.8203995417756254,0.8214690112457897
0.9,1.0,5.0,10,5,0.25,0.3,0.9,0.23381504881400775,0.23782710873285665,0.236789551564729,0.8315852410654523,0.8256101010768492,0.8271001518535034
0.9,1.0,0.1,5,7,0.5,0.3,0.1,0.24142060148898217,0.24574651106247716,0.2446036735823308,0.8204506308320456,0.813802718873039,0.8155003731453411
0.8,5.0,5.0,100,3,0.25,0.5,0.9,0.23406925215004828,0.23782417405385334,0.23692505723089669,0.8312188415020032,0.8256144048353226,0.8269022072002372
0.7,0.01,10.0,5,11,1.0,0.5,0.5,0.24068796064843334,0.2455364889454868,0.24461204833649167,0.8215387368126653,0.8141208421019065,0.8154877391121205
0.9,1.0,1.0,50,9,0.1,0.3,0.7,0.207378334045057,0.230816980928641,0.23032328017090492,0.8675164395966101,0.8357391272579657,0.8364143456031735
0.8,0.0,0.0,50,7,0.1,0.01,0.3,0.2290299555948168,0.235314873052479,0.2343900744429444,0.8384080186158436,0.8292749027552058,0.8305865152905191
0.9,0.0,0.01,2,13,0.5,0.1,0.1,0.23314714952418836,0.24122657560979427,0.24033247266377294,0.8325460298722991,0.820589061874907,0.8218874787935196
0.8,0.0,0.0,50,5,0.25,0.05,0.3,0.235508464111636,0.23904260237375324,0.23817722445960965,0.8291369050576428,0.8238229920712798,0.8250677018137778
0.7,1.0,5.0,50,11,5.0,0.05,0.9,0.2465061625892619,0.2485561839368092,0.2478267385614445,0.812806488835671,0.8095207120937151,0.810606153343884
0.8,0.1,10.0,20,9,2.0,0.3,0.7,0.24466812176086508,0.2473751285901287,0.24625134089831524,0.8155876490216447,0.8113265983534106,0.8130063969685566
0.8,1.0,0.0,10,7,0.25,0.1,0.9,0.22283464808619136,0.23219315360518414,0.23102080230292923,0.8470319723676383,0.8337745819852023,0.8354220239038825
0.8,100.0,10.0,100,5,2.0,0.01,0.3,0.25301949943550334,0.25402762761242703,0.2534509734205701,0.802783515584688,0.8010424069724573,0.8019123185167384
0.7,0.0,1.0,100,11,1.0,0.3,0.5,0.2351355265601797,0.24102122642355336,0.24019401746476465,0.8296776143850304,0.8208943865169985,0.8220926404250418
0.9,10.0,0.1,2,11,0.25,0.01,0.3,0.21613941358910801,0.23104518388769296,0.23025075710506634,0.8560859596496838,0.8354141654876961,0.8365173474827766
0.9,1.0,5.0,1,11,2.0,0.01,0.7,0.2379198034929756,0.24146643359598996,0.24069425439672,0.8256201043938016,0.820232098379396,0.821350835898273
0.8,0.01,0.0,5,3,1.0,0.3,0.3,0.252421883523968,0.2536003713903754,0.25267555402505915,0.8037140408668134,0.8017111089042948,0.803122541237032
0.8,0.0,0.01,20,5,0.1,0.5,0.9,0.2143545212735592,0.2333521938092407,0.23264279375971172,0.8584530470040832,0.8321109429380948,0.8331029152135755
0.7,0.0,100.0,1,3,0.1,0.01,0.1,0.2706221041665432,0.2709377574189871,0.2706817065127871,0.7743882255180339,0.7736723171308002,0.7740630023315938
0.7,0.0,100.0,1,13,1.0,0.1,0.9,0.24292788777002727,0.24524245039362066,0.2442572762915249,0.8182016335832628,0.8145657691481771,0.8160225641372637
0.9,10.0,100.0,50,7,2.0,0.01,0.1,0.25972482913569017,0.26054818051023587,0.26014723463267897,0.7921920458228656,0.7906973615751649,0.7913069582034092
0.9,1.0,1.0,2,3,1.0,0.3,0.5,0.2515130390476663,0.25290430359766,0.25194044139182475,0.8051249506872616,0.8027981190836821,0.8042664317045003
0.8,5.0,1.0,5,11,0.5,0.5,0.7,0.22789148964968897,0.23988732750145045,0.23907169457159377,0.8400105140998096,0.822575648752604,0.8237513246832724
0.8,1.0,100.0,50,11,5.0,0.1,0.1,0.26360735224830856,0.2643857722699559,0.26408490567795667,0.785932732092679,0.784486354121859,0.7849414568087298
0.8,1.0,5.0,5,7,1.0,0.3,0.3,0.243892839739027,0.24673764935021353,0.24582559742844567,0.8167544954554282,0.8122977582602909,0.8136524237897014
0.7,0.01,5.0,50,9,2.0,0.05,0.3,0.24473238543571213,0.24693543786471336,0.24639043506360206,0.8154907620904914,0.8119967079117036,0.8127950920085114
0.7,0.0,10.0,10,3,0.1,0.01,0.9,0.2578378067246227,0.2584743554806222,0.2577546140719315,0.7952007203037327,0.7940159771016922,0.795128079583338
0.9,0.1,5.0,20,11,0.5,0.3,0.5,0.2305350619967747,0.2381342364059459,0.2374778887580251,0.8362771857147855,0.8251593993249183,0.8260934657150578
0.8,0.1,0.01,10,7,2.0,0.5,0.1,0.25509528885084576,0.2572572983236465,0.2566096304633084,0.7995342863180093,0.7959512106132371,0.796944178848271
0.7,10.0,5.0,1,13,0.5,0.1,0.5,0.22699334739266014,0.23432252483901153,0.23365202836160104,0.8412690969771386,0.8307117988976909,0.8316517319311467
0.8,0.1,1.0,1,13,1.0,0.3,0.1,0.24318837546031782,0.2473049329302408,0.2465477947168034,0.8178115455890921,0.8114336598427994,0.8125558951714229
0.8,5.0,0.1,100,13,2.0,0.5,0.1,0.2532590304559389,0.2559701177476505,0.2553530873119078,0.8024099331024824,0.7979880085152333,0.7989279212899947
0.7,100.0,1.0,2,7,0.1,0.3,0.7,0.20294595435813104,0.2288494956692183,0.22830273563230352,0.873119165923687,0.8385275135096216,0.8392719141462376
0.7,10.0,0.0,20,9,5.0,0.01,0.1,0.2596958677591416,0.260667163911114,0.26023996485723416,0.7922383877061645,0.7905061552809648,0.7911581532259413
0.9,0.01,100.0,20,11,0.25,0.3,0.9,0.23768092615320718,0.2411276640958035,0.24052716787881598,0.8259700920235317,0.8207361614991011,0.8215987812109282
0.8,0.01,10.0,2,3,2.0,0.1,0.3,0.2586609553778827,0.25945630216227555,0.2588527180316971,0.793890987257851,0.7924479334836615,0.7933787422484359
0.7,100.0,10.0,100,7,1.0,0.3,0.1,0.24903580048174423,0.25111799385579764,0.250020865057758,0.8089448289265512,0.8055740274764391,0.8072377225828102
0.9,1.0,100.0,10,13,2.0,0.5,0.1,0.25939344300546385,0.26056856021995184,0.2599368914287404,0.7927219970127339,0.7906646175826544,0.7916443011429942
0.8,100.0,5.0,1,3,1.0,0.1,0.7,0.25219810196050463,0.25319429122065057,0.2523117446442752,0.8040619164752207,0.8023456246853703,0.8036890725120418
0.9,5.0,0.0,2,9,0.25,0.01,0.5,0.22161128669862126,0.23226132836374905,0.2313490307348395,0.8487069497055395,0.8336769560110759,0.8349540353503964
0.9,0.0,100.0,100,7,2.0,0.05,0.9,0.24951985063707627,0.2508708142137066,0.25016446771698736,0.8082014003762329,0.805956592575398,0.8070162280675648
0.7,0.0,5.0,20,3,0.5,0.3,0.5,0.2433298536194121,0.24539496886743412,0.24427921403098507,0.8175995026839284,0.8143350510135584,0.8159895151295716
0.7,1.0,0.1,5,5,2.0,0.1,0.1,0.256354089521659,0.25758888865521135,0.2569216571132234,0.7975509569206124,0.7954248565580108,0.7964500637337577
0.9,5.0,100.0,10,11,0.1,0.5,0.7,0.23567511173714306,0.2403832708836896,0.2399638866360074,0.8288950113885258,0.8218412757317076,0.8224333845884723
0.8,100.0,0.01,50,5,1.0,0.5,0.1,0.2508539026733941,0.25280505592093583,0.25190504645574574,0.8061450244095243,0.8029528652698468,0.8043214247849819
0.7,0.01,0.01,5,3,2.0,0.05,0.5,0.2577132345744301,0.25846690912891207,0.25781265267625064,0.7953985665694234,0.7940278452607936,0.795035807178767
0.8,0.0,0.1,20,11,0.5,0.5,0.9,0.22600200020107558,0.24083682358283942,0.23977870903501342,0.8426525192092551,0.8211683453701089,0.8227073314162218
0.8,10.0,1.0,1,9,5.0,0.3,0.3,0.2548308579264643,0.2566283656186801,0.2561975951749973,0.799949675089516,0.7969476922381431,0.7975957443622905
0.8,1.0,10.0,2,3,0.1,0.3,0.7,0.22962044100176357,0.2341613304111508,0.23328139332766318,0.8375737110713743,0.8309446312188038,0.8321853996954964
0.7,0.1,0.0,10,9,1.0,0.3,0.3,0.2402454816064563,0.2450277077496604,0.24442086225361181,0.8221942975134606,0.8148903720282806,0.8157760518988927
0.7,100.0,1.0,1,13,1.0,0.1,0.5,0.2336872469604802,0.23837268692503108,0.23775180525692025,0.831769299671577,0.824809078382244,0.8256920528356166
0.9,0.01,1.0,100,5,1.0,0.05,0.1,0.25117958529031065,0.25280471845770414,0.25202621644089285,0.8056413353764641,0.8029533913362126,0.8041331310377765
0.8,100.0,100.0,100,11,2.0,0.3,0.5,0.2493186165992349,0.25110767354369234,0.2506832822492279,0.8085106410466081,0.8055900079759265,0.8062149423510883
0.9,100.0,5.0,5,11,0.25,0.1,0.9,0.22278792134789624,0.231909272658562,0.2310860861198738,0.8470961181155918,0.8341807901955632,0.8353289950816978
0.8,0.01,0.01,10,5,5.0,0.3,0.9,0.25740178431537475,0.2583435651910071,0.25756496738809886,0.7958927954696459,0.7942243838029541,0.795429443630891
0.7,10.0,100.0,50,3,0.5,0.01,0.1,0.27065822593819805,0.2709697169827719,0.27070549818459716,0.7743279936244866,0.7736189191791492,0.774023282948967
0.8,100.0,0.0,20,9,0.1,0.05,0.1,0.22266079060880675,0.234856633358799,0.23395295604470417,0.8472705731503551,0.8299391773234844,0.8312178107849654
0.9,100.0,0.1,2,11,5.0,0.1,0.9,0.2450965135833555,0.24748849485809724,0.24661558408543524,0.8149413048706728,0.8111536294650843,0.8124528038870917
0.8,5.0,5.0,20,5,5.0,0.5,0.1,0.26225719859223456,0.2631978945167968,0.26270501845569094,0.7881199513483549,0.7864185969517637,0.7871830179770039
0.8,100.0,0.0,10,11,1.0,0.01,0.9,0.2327505829004007,0.23757017559211913,0.23676981850726284,0.8331151998512016,0.8259866968453022,0.8271289681627739
0.7,0.0,0.0,20,9,1.0,0.1,0.5,0.23654791741064843,0.2406522077708222,0.23999112949845927,0.8276253148028327,0.8214424105782455,0.8223930643757817
0.8,0.0,5.0,2,9,5.0,0.1,0.7,0.24813279250025766,0.2500056642194064,0.24928092557490578,0.8103278554309337,0.8072926362652622,0.8083769983686917
0.9,0.1,1.0,5,5,0.5,0.5,0.5,0.24098884183326758,0.24445234927151024,0.24367168407631587,0.8210922732811173,0.8157586766897909,0.8169036564906593
0.9,5.0,0.01,20,7,0.5,0.3,0.1,0.240926589285078,0.24510325784423287,0.2440027367629911,0.8211846926916808,0.8147762036670513,0.8164058086412829
0.8,10.0,1.0,100,5,0.5,0.5,0.5,0.23934469542694786,0.24291515740578354,0.2420138782589363,0.8235251417311107,0.8180685239462225,0.8193865517237597
0.9,5.0,10.0,5,11,2.0,0.1,0.9,0.2387845989785485,0.2421894778810621,0.24131784122504432,0.8243501216937105,0.8191538966807217,0.8204239539766016
0.7,100.0,5.0,1,7,0.1,0.3,0.3,0.21228931299328285,0.23046218984711797,0.2297841668375427,0.8611673889603244,0.8362437132064132,0.8371792530291488
0.8,5.0,0.1,10,5,5.0,0.1,0.7,0.2563259524750183,0.25732847816898813,0.2565750209202027,0.7975953954982717,0.7958382795462366,0.7969989483848874
0.7,0.0,10.0,2,11,0.25,0.01,0.7,0.22349870728881466,0.2308874951637963,0.23006865069288748,0.846118908048462,0.8356387490361046,0.8367758436247273
0.7,0.0,0.1,100,9,0.5,0.01,0.3,0.23148758739758693,0.2367921807211669,0.23597716542256658,0.8349214499273352,0.8271245482896566,0.8282844987944802
0.7,100.0,1.0,20,9,1.0,0.1,0.7,0.23711953257894025,0.24030215420597492,0.23958539535594506,0.8267912255710187,0.8219614937937347,0.82299308891651
0.8,0.1,5.0,10,13,2.0,0.01,0.9,0.23662885107648113,0.2406487311485601,0.23989506222302737,0.8275073403819221,0.82144756966498,0.822535226292169
0.7,1.0,10.0,2,11,1.0,0.3,0.5,0.23848533429263363,0.2424952309780065,0.24181857080123764,0.8247901238209072,0.8186969886443016,0.8196779475724089
0.7,5.0,5.0,5,7,5.0,0.3,0.3,0.2574405869106894,0.2587481321288814,0.25808053878868786,0.7958312536568742,0.7935793884783877,0.7946096404530467
0.7,1.0,5.0,20,9,2.0,0.05,0.9,0.2415985813921269,0.2441351444005872,0.24334887947221087,0.820185798763104,0.8162365148255747,0.8173884497369404
0.7,0.0,5.0,50,7,5.0,0.01,0.3,0.2547545680909522,0.25579338214540587,0.2553128330574958,0.8000694370524796,0.7982668722025199,0.7989913109182221
0.8,0.0,1.0,2,13,0.5,0.1,0.9,0.21854325240931136,0.23206726533480262,0.23145970674619962,0.852867019552083,0.8339547781482578,0.8347960835463689
0.8,0.1,1.0,5,3,0.5,0.01,0.5,0.2588766752448627,0.2596159780088228,0.2589253587468732,0.7935470594390446,0.7921923894898544,0.7932627595226655
0.8,0.0,0.1,20,5,1.0,0.1,0.1,0.24968737309618405,0.2513843137518191,0.2506136276818387,0.8079437747093295,0.8051614169659111,0.8063226171745914
0.9,5.0,0.01,100,3,0.5,0.05,0.9,0.2471784629314178,0.24855081768182596,0.24760271920351984,0.8117840245123988,0.8095289367886527,0.8109483981890883
0.8,1.0,1.0,1,3,2.0,0.5,0.5,0.255453937654166,0.2564045315559608,0.255764819872339,0.7989702043238109,0.7973017466457933,0.7982789793367593
0.8,5.0,100.0,100,11,5.0,0.1,0.7,0.2526903445054887,0.25404169991964903,0.2533986021701483,0.8032963025771034,0.801020363150301,0.801994172830561
0.8,100.0,0.0,2,13,5.0,0.3,0.1,0.2602885016072989,0.26172701132399684,0.2610371222228517,0.7912890691503205,0.7887991287011992,0.7898767605399067
0.9,0.1,5.0,2,5,0.1,0.5,0.9,0.2178576202843283,0.2308708639534802,0.23015121653152898,0.8537887671125108,0.8356624266118904,0.8366586685333094
0.9,0.1,0.0,5,11,0.25,0.5,0.1,0.22588949050661833,0.2437922564669708,0.2436105978999205,0.8428091435792588,0.8167523441452245,0.8169954460117594
0.7,100.0,0.1,50,13,1.0,0.05,0.3,0.23558144606684708,0.23973676180069206,0.23914223942716722,0.8290309907759815,0.8227983002657462,0.8236472950382244
0.8,0.1,0.1,50,11,0.1,0.3,0.9,0.18837271834742353,0.23233319845273256,0.23186661529034638,0.8906871447138321,0.8335740073066772,0.8342147125998753
0.8,0.1,5.0,5,7,0.5,0.01,0.7,0.23591055491535762,0.23914641758742214,0.23828435802335043,0.8285529674199611,0.8236699329500694,0.8249102951977962
0.8,5.0,10.0,2,5,1.0,0.01,0.1,0.25817373151423767,0.2591704723989014,0.2586360794439105,0.7946667259131227,0.7929049806252991,0.7937244477654515
0.9,10.0,10.0,10,11,0.5,0.01,0.9,0.22951466517884464,0.23545128141797805,0.23459805205722362,0.8377233215946767,0.8290769120281081,0.830285735964715
0.7,100.0,10.0,1,3,1.0,0.3,0.3,0.25349631812308776,0.25442413154968024,0.25384596394582165,0.8020395008979508,0.80042082863281,0.8012944181394901
0.8,0.0,0.01,20,5,0.25,0.5,0.1,0.23972127951523586,0.24450019298167494,0.2434866402146916,0.8229693750316899,0.8156865509679051,0.8171816370040627
